code,no,credits,limitCount,name,teachers,date,startTime,endTime,campusName,rooms,roomIds,floor
MATH0140,2565,4.5,210,数学分析II,"孙玉华,刘勍,马羚未",20250604Wednesday,1600,1740,八里台校区,八里台二主楼B,104,1
MATH0140,2565,4.5,210,数学分析II,"孙玉华,刘勍,马羚未",20250611Wednesday,1600,1740,八里台校区,八里台二主楼B,104,1
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250219Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250226Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250305Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250312Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250319Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250326Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250402Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250409Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250416Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250423Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250430Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250507Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250514Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250521Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250528Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250604Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0142,2566,4.0,80,人工智能算法导论,张胜,20250611Wednesday,1830,2105,八里台校区,八里台二主楼A,209,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250218Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250225Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250304Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250311Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250318Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250325Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250401Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250408Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250415Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250422Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250429Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250506Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250513Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250520Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250527Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250603Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0143,2567,4.0,80,科学计算实验,张胜,20250610Tuesday,1830,2105,八里台校区,八里台二主楼A,202,2
MATH0155,2570,3.5,160,概率论,江一鸣,20250221Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250228Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250307Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250314Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250321Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250328Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250404Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250411Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250418Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250425Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250502Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250509Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250516Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250523Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250530Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250606Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250613Friday,1000,1140,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250218Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250225Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250304Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250311Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250318Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250325Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250401Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250408Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250415Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250422Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250429Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250506Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250513Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250520Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250527Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250603Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0155,2570,3.5,160,概率论,江一鸣,20250610Tuesday,800,940,八里台校区,八里台二主楼B,101,1
MATH0159,2571,3.0,80,数值代数,高冰,20250218Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250225Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250304Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250311Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250318Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250325Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250401Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250408Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250415Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250422Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250429Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250506Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250513Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250520Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250527Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250603Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0159,2571,3.0,80,数值代数,高冰,20250610Tuesday,800,1045,八里台校区,八里台二主楼A,104,1
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250220Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250227Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250306Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250313Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250320Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250327Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250403Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250410Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250417Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250424Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250501Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250508Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250515Thursday,1000,1140,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250219Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250226Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250305Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250312Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250319Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250326Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250402Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250409Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250416Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250423Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250430Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250507Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0165,2572,3.0,50,黎曼几何与几何分析选讲,王文龙,20250514Wednesday,1830,2010,八里台校区,八里台二主楼A,212,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250222Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250301Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250308Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250315Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250322Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250329Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250405Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250412Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250419Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250426Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250503Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250510Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250517Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250524Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250531Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250607Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250614Saturday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250219Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250226Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250305Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250312Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250319Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250326Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250402Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250409Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250416Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250423Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250430Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250507Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250514Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250521Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250528Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250604Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0171,2573,3.0,126,几何学(全英文),徐彬斌,20250611Wednesday,1830,2010,八里台校区,八里台二主楼A,203,2
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250219Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250226Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250305Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250312Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250319Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250326Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250402Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250409Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250416Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250423Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250430Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250507Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250514Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250521Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250528Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250604Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0173,2574,3.0,50,现代图论(全英文),王周宁馨,20250611Wednesday,855,1140,八里台校区,八里台二主楼A,102,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250220Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250227Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250306Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250313Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250320Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250327Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250403Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250410Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250417Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250424Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250501Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250508Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250515Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250522Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250529Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250605Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0178,3315,2.0,100,信息与数学交叉领域前沿选讲,"高建召,光炫",20250612Thursday,1400,1540,八里台校区,八里台二主楼B,101,1
MATH0179,2575,3.0,50,辛几何,文豪,20250222Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250301Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250308Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250315Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250322Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250329Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250405Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250412Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250419Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250426Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250503Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250510Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250517Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250524Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250531Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250607Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0179,2575,3.0,50,辛几何,文豪,20250614Saturday,855,1140,八里台校区,八里台二主楼A,214,2
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250219Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250226Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250305Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250312Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250319Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250326Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250402Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250409Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250416Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250423Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250430Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250507Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250514Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250521Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250528Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250604Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0187,2576,3.0,50,拓扑线性空间,李磊,20250611Wednesday,855,1140,八里台校区,数学,第六教室,
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250423Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250430Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250507Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250514Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250521Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250528Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250604Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250611Wednesday,1600,1740,八里台校区,八里台二主楼A,101,1
MATH0188,2577,2.0,100,Galois 理论,徐彬斌,20250425Friday,1000,1140,八里台校区,八里台二主楼A,101,1
